Successfully parsed - /home/cs144/ebay-data/items-0.xml
1045170563, Avon-Angel Song/Mandolin w/Unforgettable, $4.75, Dec-07-01 09:34:39, Dec-14-01 09:34:39, 0, $4.75, USA, null
1045175503, Enesco Wizard of Oz The Cowardly Lion NEW, $8.00, Dec-07-01 09:51:09, Dec-14-01 09:51:09, 0, $8.00, USA, null
1045178271, R2D2 Pepsi Cooler, $75.00, Dec-07-01 09:59:10, Dec-17-01 09:59:10, 0, $75.00, USA, null
1045180169, Lilyette Mini Lacy Bra Slip 36-37C, $8.00, Dec-07-01 10:06:26, Dec-17-01 10:06:26, 1, $8.00, USA, null
1045180870, VERY NICE BRASS MATCH HOLDER BUCKET, $1.00, Dec-07-01 10:07:32, Dec-17-01 10:07:32, 0, $1.00, USA, $1.45
1045181453, 50 Sterling STATE INGOTS Franklin Mint NO RES, $245.00, Dec-07-01 10:09:16, Dec-14-01 10:09:16, 1, $245.00, USA, null
1045186593, Avon's Cape Cod Collection Vase brand new, $12.00, Dec-07-01 10:25:18, Dec-14-01 10:25:18, 1, $12.00, USA, null
1045188109, Bessie Pease Gutmann FIRST STEP figurine, $9.00, Dec-07-01 10:30:10, Dec-14-01 10:30:10, 1, $9.00, USA, null
1045188547, Dept.56 Santa's Workshop-Brand New!!!, $49.99, Dec-07-01 10:31:09, Dec-14-01 10:31:09, 14, $152.50, USA, null
1045195481, Shall I Play For You, $5.00, Dec-07-01 10:55:08, Dec-14-01 10:55:08, 0, $5.00, USA, null
1045196855, Harmony Kingdom ~ JINGLE BELL ROCK ~ Ed. 1, $9.95, Dec-07-01 10:58:28, Dec-17-01 10:58:28, 1, $9.95, USA, null
1045212403, F.A.K.K. 2 JULIE STRAIN Action Figure Excl., $9.99, Dec-07-01 11:43:50, Dec-17-01 11:43:50, 0, $9.99, USA, $47.12
1045218059, IRON-ON FUSIBLE PELLON INTERFACING! WHOLESALE, $1.99, Dec-07-01 12:00:14, Dec-17-01 12:00:14, 1, $1.99, USA, null
1045218598, Mary Engelbreit Queen Sign, $9.99, Dec-07-01 12:01:36, Dec-14-01 12:01:36, 2, $10.49, USA, null
1045221605, ANRI Ferrandiz rare matched set BAKER COUPLE, $325.00, Dec-07-01 12:09:34, Dec-14-01 12:09:34, 0, $325.00, USA, null
1045224300, STOLICHNAYA RUSSIAN VODKA SHOT GLASS, $2.99, Dec-07-01 12:16:26, Dec-14-01 12:16:26, 1, $2.99, USA, null
1045231642, YOUTH Detroit Red Wings Leather Jacket 10/12, $40.00, Dec-07-01 12:33:23, Dec-12-01 12:33:23, 1, $40.00, USA, null
1045233300, NASCAR HALLMARK RICHARD PETTY STOCK CAR CHAMP, $9.99, Dec-07-01 12:37:21, Dec-14-01 12:37:21, 0, $9.99, USA, null
1045233442, Carved Wood German Bottle Cork Wine Stopper, $12.00, Dec-07-01 12:37:57, Dec-14-01 12:37:57, 0, $12.00, USA, null
1045234402, Collecting Software for Platinum Age Comics, $12.50, Dec-07-01 12:40:16, Dec-17-01 12:40:16, 0, $12.50, USA, null
1045234819, 4 Kennedy & Mc Carthy Bumber Stickers !, $1.99, Dec-07-01 12:41:41, Dec-17-01 12:41:41, 1, $1.99, USA, null
1045234876, DREAMSICLES ANGEL with POINSETTIA BASKET, $5.00, Dec-07-01 12:42:53, Dec-14-01 12:42:53, 1, $5.00, USA, $9.30
1045237036, SNOWBUNNIES I'VE GOT A SUPRISE, $12.99, Dec-07-01 12:47:53, Dec-14-01 12:47:53, 0, $12.99, USA, null
1045238762, French Shabby Chic metal shelf shelves tassle, $1.00, Dec-07-01 12:52:34, Dec-17-01 12:52:34, 1, $1.00, USA, null
1045240995, Precious Moments Calendar Girl "December", $19.99, Dec-07-01 12:58:50, Dec-14-01 12:58:50, 0, $19.99, USA, null
1045241431, NIKKI ALL GOD'S CHILDREN HALLMARK ORN 1997, $9.99, Dec-07-01 12:59:14, Dec-14-01 12:59:14, 0, $9.99, USA, null
1045241545, DEPT 56 DICKENS A PARTRIDGE IN A PEAR TREE, $19.99, Dec-07-01 12:59:36, Dec-14-01 12:59:36, 0, $19.99, USA, null
1045241826, VENOMtheMADNESS#1-3.MINT.FREE US SHIP'G.BONUS, $8.50, Dec-07-01 13:00:30, Dec-17-01 13:00:30, 0, $8.50, USA, null
1045246078, GREEN MOUNTAIN: ASTONISHING TALES #19 FVF, $1.00, Dec-07-01 13:07:54, Dec-17-01 13:07:54, 0, $1.00, USA, $2.59
1045246222, PAAP - "I Promise You An Ocean..." MIB NR!, $17.99, Dec-07-01 13:08:44, Dec-14-01 13:08:44, 0, $17.99, USA, null
1045251618, Avon Volkwagon windjammer after shave, $5.00, Dec-07-01 13:21:04, Dec-14-01 13:21:04, 1, $5.00, USA, null
1045254741, BROADWAY PROGRAM, $50.00, Dec-07-01 13:31:26, Dec-14-01 13:31:26, 0, $50.00, USA, $126.64
1045258842, Bone china little girl with kittens in barrel, $9.99, Dec-07-01 13:38:20, Dec-17-01 13:38:20, 0, $9.99, USA, $13.63
1045259468, First Christmas In New Home_Ornament "1999", $16.00, Dec-07-01 13:40:54, Dec-14-01 13:40:54, 0, $16.00, USA, null
1045260173, PRECIOUS MOMENTS--JUST MARRIED MUSICAL BOX, $20.00, Dec-07-01 13:43:19, Dec-14-01 13:43:19, 0, $20.00, USA, null
1045261977, Hummel figurine girl w/ Favorite pet MINT, $59.99, Dec-07-01 13:48:26, Dec-17-01 13:48:26, 0, $59.99, USA, null
1045264614, Wooden Frame Rose Terra Cotta Tile Trivet, $3.99, Dec-07-01 13:56:24, Dec-17-01 13:56:24, 0, $3.99, USA, null
1045266160, NICK FURY - AGENT OF SHIELD #38 - 41, $5.00, Dec-07-01 14:00:01, Dec-17-01 14:00:01, 0, $5.00, Canada, null
1045266709, Bowen Designs Marvel Juggernaut Mini-bust, $32.95, Dec-07-01 14:01:11, Dec-17-01 14:01:11, 1, $32.95, USA, null
1045268293, Brass Coaster With Victorian Penny, $4.00, Dec-07-01 14:06:45, Dec-17-01 14:06:45, 0, $4.00, United Kingdom, null
1045269489, DEPT 56 ALPINE VILLAGE THE TOY PEDDLER retire, $19.99, Dec-07-01 14:10:12, Dec-14-01 14:10:12, 0, $19.99, USA, null
1045272701, Star trek:ALL ORNAMENTS 92-2000, $275.00, Dec-07-01 14:18:33, Dec-14-01 14:18:33, 1, $275.00, USA, null
1045274788, 7 1860s POWERS & WRIGHTMAN CHECKS- REVENUE, $2.99, Dec-07-01 14:26:51, Dec-14-01 14:26:51, 0, $2.99, USA, null
1045275048, UNEXPECTED #133,1972,cgc,9.0,owtwp, $1.00, Dec-07-01 14:25:06, Dec-14-01 14:25:06, 3, $18.50, USA, null
1045278747, DREAMSICLES SNUGGLE UP TO WINTER FREE SHIPPIN, $16.40, Dec-07-01 14:35:54, Dec-14-01 14:35:54, 0, $16.40, USA, null
1045279551, Norman Rockwell 1979 Ornament, $3.00, Dec-07-01 14:38:46, Dec-14-01 14:38:46, 0, $3.00, USA, null
1045280711, Weird Fantasy #1-22 Hardcover Volume, $25.00, Dec-07-01 14:41:43, Dec-14-01 14:41:43, 8, $60.00, USA, null
1045282425, SILVER 1972 ROAD WINTER CHRISTMAS, $37.00, Dec-07-01 14:46:26, Dec-17-01 14:46:26, 0, $37.00, USA, null
1045284904, SV Kids Love Hershey's!, $24.75, Dec-07-01 14:54:14, Dec-14-01 14:54:14, 0, $24.75, USA, null
1045288166, Interesting *Vintage* Atomizer *OLD*, $7.95, Dec-07-01 15:04:23, Dec-14-01 15:04:23, 0, $7.95, USA, null
1045291850, L@@K! Avon Gold Ring w Diamond Star, $4.99, Dec-07-01 15:13:49, Dec-14-01 15:13:49, 0, $4.99, USA, null
1045298651, Hallmark 2001 Sulley,Mike, Boo Monster Inc., $9.99, Dec-07-01 15:32:01, Dec-14-01 15:32:01, 3, $13.49, USA, null
1045299503, PRECIOUS MOMENTS-May Your Christmas Bang 2001, $30.00, Dec-07-01 15:34:11, Dec-14-01 15:34:11, 0, $30.00, USA, null
1045299669, 11 OLD DOILIES, ONE PRICE, NR, $6.00, Dec-07-01 15:34:42, Dec-17-01 15:34:42, 0, $6.00, USA, null
1045301128, Dept 56 Noel Ornament Girl Caroler, $4.99, Dec-07-01 15:38:24, Dec-17-01 15:38:24, 1, $4.99, USA, null
1045301946, Dept 56 T. Wells Fruit & Spice Shop, $24.99, Dec-07-01 15:41:05, Dec-14-01 15:41:05, 0, $24.99, USA, null
1045302047, HALLMARK CAROUSEL HORSE PROMO SET 6 PC, $25.00, Dec-07-01 15:41:14, Dec-14-01 15:41:14, 0, $25.00, USA, null
1045302410, Homco 4 perfect Christmas pieces, $5.00, Dec-07-01 15:43:01, Dec-14-01 15:43:01, 0, $5.00, USA, null
1045302453, LIMOGES HIGH HEEL SHOE & PERFUME ATOMIZER, $28.00, Dec-07-01 15:42:59, Dec-17-01 15:42:59, 0, $28.00, USA, null
1045304791, JOSEF Original Valentine Trinket Box MIB, $8.99, Dec-07-01 15:49:18, Dec-14-01 15:49:18, 0, $8.99, USA, null
1045307826, ~ TUPPERWARE ~ CHRISTMAS ~ COOKIE CUTTERS ~, $1.49, Dec-07-01 15:55:03, Dec-14-01 15:55:03, 1, $1.49, USA, null
1045307931, 3 Precious Moments Collectibles. #32, $20.00, Dec-07-01 15:55:40, Dec-14-01 15:55:40, 0, $20.00, USA, null
1045308478, Patsy Walker #46 (Golden Age, Atlas, Good), $4.25, Dec-07-01 15:57:02, Dec-14-01 15:57:02, 0, $4.25, USA, null
1045310980, HALLMARK Peanuts "A SNOOPY CHRISTMAS" SET, $6.00, Dec-07-01 16:04:06, Dec-14-01 16:04:06, 3, $10.51, USA, null
1045314191, Home Interior Homco Cat Figurine #1412 EC, $5.99, Dec-07-01 16:10:58, Dec-14-01 16:10:58, 0, $5.99, USA, null
1045314314, SPACE PATROL TRADING CARD-SOLAR DISINTEGRATOR, $10.00, Dec-07-01 16:10:50, Dec-17-01 16:10:50, 0, $10.00, USA, null
1045317455, Early Square Decanter - Open Pontil - Stopper, $5.00, Dec-07-01 16:17:50, Dec-14-01 16:17:50, 3, $7.00, USA, null
1045321693, TRAVEL BAG~ LEATHER~ WITH ALOT OF POCKETS, $20.00, Dec-07-01 16:25:10, Dec-14-01 16:25:10, 0, $20.00, USA, $103.65
1045321773, Texas A&M Aggies Lidded Ceramic Shot, $12.95, Dec-07-01 16:25:05, Dec-14-01 16:25:05, 0, $12.95, USA, null
1045324904, FDNY NEW YORK CITY FIRE DEPT RESCUE 1 SHIRT S, $15.00, Dec-07-01 16:31:34, Dec-14-01 16:31:34, 0, $15.00, USA, null
1045327231, Cat's Meow HISTORICAL MUSEUM PINE, $4.99, Dec-07-01 16:35:44, Dec-14-01 16:35:44, 0, $4.99, USA, null
1045330340, New Thomas Kinkade Journal "End of a Perfect, $11.95, Dec-07-01 16:42:18, Dec-17-01 16:42:18, 0, $11.95, USA, null
1045333202, 4 OLD METAL COOKIE CUTTERS/CHICKENS/CHICKS, $5.00, Dec-07-01 16:49:09, Dec-14-01 16:49:09, 0, $5.00, USA, null
1045336733, 3- 1995 DREAMSICLES FIGURENES. NR PAYPAL, $9.99, Dec-07-01 16:57:10, Dec-14-01 16:57:10, 0, $9.99, USA, null
1045341043, teenage mutant TURTLES 1983. GRAFIK NOVEL, $14.00, Dec-07-01 17:04:08, Dec-17-01 17:04:08, 0, $14.00, USA, null
1045341232, Hallmark - BAITSHOP WITH BOAT - Pressed Tin, $14.50, Dec-07-01 17:04:57, Dec-14-01 17:04:57, 0, $14.50, USA, null
1045341471, Frog Knife Rest Qty 1 (Pewter), $10.00, Dec-07-01 17:04:46, Dec-17-01 17:04:46, 0, $10.00, USA, null
1045344452, Gold Digger #30- Fred Perry, Manga, Furry!, $1.00, Dec-07-01 17:11:00, Dec-14-01 17:11:00, 2, $1.25, USA, null
1045345929, Vintage Metal Christmas Cookie Cutter(4), $4.50, Dec-07-01 17:13:51, Dec-14-01 17:13:51, 0, $4.50, USA, null
1045346056, Vintage kitchen Lot, $8.00, Dec-07-01 17:14:03, Dec-17-01 17:14:03, 0, $8.00, USA, null
1045346859, Estate sale find Diamond Willow Corkscrew, $5.99, Dec-07-01 17:15:19, Dec-14-01 17:15:19, 0, $5.99, USA, null
1045347222, CWU-45P FLIGHT JACKET W/USN VF-103 INSIGNIA, $174.99, Dec-07-01 17:16:11, Dec-17-01 17:16:11, 0, $174.99, USA, null
1045348061, Buffy Season 1 - A3 - Autograph Card - Willow, $1.00, Dec-07-01 17:18:25, Dec-17-01 17:18:25, 31, $555.02, Canada, null
1045350187, Lladro German Shepherd Dog & Pups #6454 Ret., $469.00, Dec-07-01 17:21:30, Dec-17-01 17:21:30, 0, $469.00, Spain, null
1045350419, Lladro Squirrel Love (Set of 2 figures) Ret., $369.00, Dec-07-01 17:21:49, Dec-17-01 17:21:49, 0, $369.00, Spain, null
1045351274, Darling Jewish BRIDE &GROOM Celebration Plate, $21.00, Dec-07-01 17:23:39, Dec-17-01 17:23:39, 0, $21.00, USA, null
1045351627, Mary Moo Moo - Cute DENTIST Cow, $7.99, Dec-07-01 17:24:16, Dec-17-01 17:24:16, 0, $7.99, USA, null
1045351652, Lladro Dog & Tom Sawyer #12238 Ret. NR, $369.00, Dec-07-01 17:24:03, Dec-17-01 17:24:03, 0, $369.00, Spain, null
1045351826, Superman 183 & 217 80 pg giants VG-FN, $6.99, Dec-07-01 17:24:46, Dec-17-01 17:24:46, 1, $6.99, USA, null
1045354249, STARWARS NUMBER 6 1977 MARVEL COMICS F/G, $0.50, Dec-07-01 17:29:53, Dec-14-01 17:29:53, 0, $0.50, USA, null
1045358739, SIRIUS DRAMA - LINSNER 1ST PRINT, $1.00, Dec-07-01 17:37:51, Dec-17-01 17:37:51, 2, $1.25, USA, null
1045360853, Avon Snuggly Mouse Candle Holder W/ Box 1983, $1.50, Dec-07-01 17:41:38, Dec-14-01 17:41:38, 0, $1.50, USA, null
1045361037, Silverplated Renaissance design egg cup, $9.99, Dec-07-01 17:41:32, Dec-14-01 17:41:32, 0, $9.99, USA, null
1045363331, Homco Circle of Friends FigurineTaste And See, $1.00, Dec-07-01 17:45:44, Dec-14-01 17:45:44, 2, $4.25, USA, null
1045365342, Dark Green!! Atlas Strong Shoulder Mason, $9.99, Dec-07-01 17:50:01, Dec-14-01 17:50:01, 1, $9.99, USA, null
1045365533, Precious Moments 1993 BUNDLES OF JOY, $24.99, Dec-07-01 17:49:51, Dec-14-01 17:49:51, 0, $24.99, USA, null
1045367953, SV 'Early Morning Delivery' NIB N/R, $14.95, Dec-07-01 17:54:54, Dec-14-01 17:54:54, 0, $14.95, USA, null
1045372296, Hilltop Farms Milk Bottle Peckville Pa., $5.00, Dec-07-01 18:01:41, Dec-14-01 18:01:41, 1, $5.00, USA, null
1045372371, Irene Spencer HUG ME plate on Fairmont - N/R, $7.99, Dec-07-01 18:01:49, Dec-14-01 18:01:49, 1, $7.99, USA, null
1045380204, 1888 Receipt Paxton Gallagher Omaha, $5.97, Dec-07-01 18:13:30, Dec-14-01 18:13:30, 0, $5.97, USA, null
1045382014, Avon Spring & Summer Eggs (1984), $6.00, Dec-07-01 18:17:01, Dec-14-01 18:17:01, 1, $6.00, USA, $31.16
1045384231, Avon Ruby Red Cape Cod 2 Cordial Stems, $9.99, Dec-07-01 18:21:22, Dec-14-01 18:21:22, 0, $9.99, USA, null
1045385330, BOOK: Longaberger, An American Tradition NICE, $19.75, Dec-07-01 18:22:30, Dec-17-01 18:22:30, 0, $19.75, USA, null
1045387051, DALMATION PORCELAIN BOTTLE STOPPER, $5.00, Dec-07-01 18:25:13, Dec-14-01 18:25:13, 1, $5.00, USA, null
1045388760, Precious Moments Star Morning Enesco Box Mint, $1.00, Dec-07-01 18:29:19, Dec-14-01 18:29:19, 4, $8.50, USA, null
1045390166, * PARK BENCHS (2) * Dept 56 Snow Village, $3.95, Dec-07-01 18:30:10, Dec-14-01 18:30:10, 0, $3.95, USA, null
1045393477, CHAMPIONS # 6 MARVEL RAMPAGE STRIKES PART 2!!, $1.00, Dec-07-01 18:34:49, Dec-14-01 18:34:49, 0, $1.00, USA, null
1045394164, Gold Key: Bonanza 31, $1.00, Dec-07-01 18:35:40, Dec-14-01 18:35:40, 4, $5.50, Canada, null
1045399008, Maud Earl's Beagle Print, $9.99, Dec-07-01 18:42:48, Dec-14-01 18:42:48, 0, $9.99, USA, $35.96
1045404382, Hallmark Classic American Car 1966 Mustang, $9.00, Dec-07-01 18:51:58, Dec-14-01 18:51:58, 4, $24.99, USA, null
1045405868, CHERISHED TEDDIES CANADIAN BOY HINGED BOX, $0.01, Dec-07-01 18:55:52, Dec-14-01 18:55:52, 2, $0.55, USA, null
1045406109, HOLLY & IVY POSTERN GATE HOUSE CHRISTMAS BELL, $40.00, Dec-07-01 18:55:30, Dec-14-01 18:55:30, 0, $40.00, USA, null
1045406821, OLD BANDED YELLOW WARE Yellowware Bowl-LARGE, $9.95, Dec-07-01 18:56:03, Dec-14-01 18:56:03, 8, $45.00, USA, null
1045407232, AMAZING SPIDER-MAN 66 Good, $2.00, Dec-07-01 18:57:34, Dec-14-01 18:57:34, 2, $2.25, USA, null
1045411293, Charming Tails~REGINALD'S NEWS STAND #87591, $9.00, Dec-07-01 19:02:55, Dec-14-01 19:02:55, 0, $9.00, USA, null
1045411403, ANGEL COOKIE JARS/JAR (DEVINE), $24.95, Dec-07-01 19:03:28, Dec-14-01 19:03:28, 1, $24.95, USA, $40.86
1045413526, HALLMARK ADOBE CHURCH 2000 3RD MAGIC, $8.95, Dec-07-01 19:06:32, Dec-14-01 19:06:32, 0, $8.95, USA, null
1045413825, RETRO KITCHEN: SEARS CHROME BEEHIVE BLENDER, $49.99, Dec-07-01 19:06:42, Dec-17-01 19:06:42, 0, $49.99, USA, null
1045415692, Collectible Cat Plate - Adorable Kittens, $9.00, Dec-07-01 19:10:06, Dec-17-01 19:10:06, 0, $9.00, USA, null
1045416099, 1944 pinup girls tatoos original display, $9.99, Dec-07-01 19:11:38, Dec-14-01 19:11:38, 0, $9.99, USA, null
1045416950, '99 1949 Cadillac Coupe deVille BIN $9.99, $8.99, Dec-07-01 19:12:16, Dec-14-01 19:12:16, 0, $8.99, USA, $26.67
1045419344, KAMAGURKA/SEELE-Cowboy Henk-scarce OOP book, $9.99, Dec-07-01 19:16:41, Dec-17-01 19:16:41, 0, $9.99, USA, null
1045421406, 2 DREAMSICLES 10679 AND 10272 NO RESERVE, $7.99, Dec-07-01 19:18:57, Dec-17-01 19:18:57, 0, $7.99, USA, null
1045422574, Pepsi bottle salt and pepper shakers, $4.99, Dec-07-01 19:20:05, Dec-14-01 19:20:05, 2, $6.52, USA, null
1045425068, *Mary's Moo MNew* dairy queen tasty treats, $14.99, Dec-07-01 19:23:38, Dec-14-01 19:23:38, 0, $14.99, USA, null
1045425542, West Germany Beer Stein, $5.00, Dec-07-01 19:24:28, Dec-14-01 19:24:28, 0, $5.00, USA, null
1045425917, Civil War"MONITOR ON JAMES RIVER" 1912 Print*, $4.99, Dec-07-01 19:25:02, Dec-14-01 19:25:02, 0, $4.99, USA, null
1045431640, Hallmark Ornament MR. POTATO HEAD Top Spud, $6.99, Dec-07-01 19:33:24, Dec-14-01 19:33:24, 1, $6.99, USA, null
1045433256, VINTAGE GREEK KEY DECO LINEN TABLECLOTH N/R!!, $0.99, Dec-07-01 19:35:44, Dec-17-01 19:35:44, 1, $0.99, USA, null
1045438020, Longaberger Ret APRON Traditional Holly MINT, $30.00, Dec-07-01 19:42:57, Dec-17-01 19:42:57, 0, $30.00, USA, null
1045438202, DEPT 56 NP - SLEIGH AND TINY REINDEER S/5, $21.00, Dec-07-01 19:43:18, Dec-14-01 19:43:18, 1, $21.00, USA, null
1045438837, Precious Moments Cane You Join Us...MIB, $18.50, Dec-07-01 19:44:14, Dec-17-01 19:44:14, 0, $18.50, USA, null
1045443230, PRETTY AS A PICTURE, LIFE'S BEST GIFTS, $12.99, Dec-07-01 19:51:46, Dec-14-01 19:51:46, 0, $12.99, USA, null
1045447604, BATTLESTAR GALACTICA Comic Book #1, $3.00, Dec-07-01 19:58:24, Dec-14-01 19:58:24, 0, $3.00, USA, null
1045449303, NEW~~SET/6 FRUIT GLASS SWIZZLE/STIR STICKS, $7.50, Dec-07-01 20:01:40, Dec-14-01 20:01:40, 0, $7.50, Canada, null
1045452503, DEPT 56 HV - FARM ANIMALS S/8, $17.00, Dec-07-01 20:05:44, Dec-14-01 20:05:44, 0, $17.00, USA, null
1045453249, Enesco PM June Hopechest with birthstone NMIB, $16.50, Dec-07-01 20:07:08, Dec-14-01 20:07:08, 0, $16.50, USA, null
1045456564, Elsmore KS Kansas 1895 High School Graduation, $5.99, Dec-07-01 20:13:25, Dec-14-01 20:13:25, 1, $5.99, USA, null
1045456771, Lot of 2 TARZAN #180 & #187 Gold Key 1968/69, $7.75, Dec-07-01 20:14:05, Dec-14-01 20:14:05, 0, $7.75, Canada, null
1045460719, 14-Hallmark Classic cars 91 to 02 + 3 BONUS, $1.99, Dec-07-01 20:22:45, Dec-14-01 20:22:45, 13, $102.50, USA, null
1045461511, PEP COMICS #272 BRONZE AGE, $1.00, Dec-07-01 20:23:52, Dec-14-01 20:23:52, 0, $1.00, USA, null
1045462001, Hallmark The Secret Garden Hardback $2.50 PP, $1.00, Dec-07-01 20:24:38, Dec-14-01 20:24:38, 0, $1.00, USA, null
1045463362, Precious Moments Figurine ~ My True Love, $14.99, Dec-07-01 20:27:05, Dec-14-01 20:27:05, 0, $14.99, USA, null
1045464047, Precious Moments Figurine ~ Perfect Day, $14.99, Dec-07-01 20:28:15, Dec-14-01 20:28:15, 0, $14.99, USA, null
1045468095, Wonderful Life/By Light of Moon/Plate #3, $24.99, Dec-07-01 20:36:41, Dec-14-01 20:36:41, 0, $24.99, USA, null
1045468544, Gooseberry Patch Measuring Spoons~Pinch~Dash~, $4.25, Dec-07-01 20:45:09, Dec-14-01 20:45:09, 0, $4.25, USA, null
1045468872, SCOOBY DOO with HAMBURGER SALT & PEPPER SET, $9.75, Dec-07-01 20:37:24, Dec-14-01 20:37:24, 0, $9.75, USA, null
1045471787, DAVIS EMBOSSED OPEN PONTIL MEDICINE BOTTLE, $14.95, Dec-07-01 20:43:51, Dec-17-01 20:43:51, 1, $14.95, USA, null
1045473268, Police Action #3 (1975) Mike Ploog, $2.00, Dec-07-01 20:46:13, Dec-14-01 20:46:13, 1, $2.00, USA, null
1045473347, Wulf #3 (1975) Great Cover, $2.00, Dec-07-01 20:46:22, Dec-14-01 20:46:22, 0, $2.00, USA, null
1045477459, MINT NEW TUPPERWARE HUNTER GREEN 2PCS., $3.99, Dec-07-01 20:55:33, Dec-17-01 20:55:33, 1, $3.99, USA, null
1045477615, HALMARK ORNAMENT SIXTH KIDDIE CAR CLASSICS, $4.50, Dec-07-01 20:57:09, Dec-14-01 20:57:09, 1, $4.50, USA, null
1045478180, SWAROVSKI 2000 Christmas Star Ornament, $9.95, Dec-07-01 20:58:07, Dec-17-01 20:58:07, 6, $34.00, USA, null
1045478376, Avon 1970's English Provincial Charisma Oil, $1.99, Dec-07-01 20:58:31, Dec-14-01 20:58:31, 0, $1.99, USA, null
1045480931, SCALE,FOOD,POSTAL,ETC /GRAMS/ OUNCES - NEW, $2.49, Dec-07-01 21:04:46, Dec-14-01 21:04:46, 1, $2.49, USA, null
1045480969, DISNEY PINOCCHIO COOKIE JAR - FAST SHIPPING!, $32.95, Dec-07-01 21:03:44, Dec-14-01 21:03:44, 0, $32.95, USA, $96.57
1045481175, Kull #1 (1971) REH / Wood, $2.00, Dec-07-01 21:04:14, Dec-14-01 21:04:14, 1, $2.00, USA, null
1045481434, HALLMARK SWISS CHEESE ORNAMENT 1984, $9.99, Dec-07-01 21:05:05, Dec-14-01 21:05:05, 0, $9.99, USA, null
1045481868, Sword Of Sorcery #3 (1973) Kaluta / Chaykin, $2.00, Dec-07-01 21:06:07, Dec-14-01 21:06:07, 1, $2.00, USA, null
1045481985, Vintage Southwestern Designed S&P Shakers/NR, $4.99, Dec-07-01 21:06:50, Dec-17-01 21:06:50, 0, $4.99, USA, null
1045483038, DEPT 56 DV - PAR FOR THE COURSE S/3, $14.00, Dec-07-01 21:09:51, Dec-14-01 21:09:51, 0, $14.00, USA, null
1045483617, Charming Tails~Teamwork Helps!, $12.00, Dec-07-01 21:11:48, Dec-14-01 21:11:48, 0, $12.00, USA, null
1045485650, ALUMINUM - SAUCY MELTER w/ ORIGINAL BOX, $4.99, Dec-07-01 21:15:54, Dec-17-01 21:15:54, 0, $4.99, USA, null
1045486382, Sweatshirt Fire Dept. F.D.N.Y. Shirt Lg fdny, $18.00, Dec-07-01 21:18:34, Dec-14-01 21:18:34, 0, $18.00, USA, null
1045486995, PRECIOUS MOMENTS PORCELAIN CROSS-Enesco, $2.00, Dec-07-01 21:21:29, Dec-14-01 21:21:29, 1, $2.00, USA, null
1045488593, LUCY & ME AS "HARPO MARX", $8.99, Dec-07-01 21:24:23, Dec-14-01 21:24:23, 0, $8.99, USA, null
1045489344, THE ROCKETEER GN by Dave Stevens 1st ed, $1.00, Dec-07-01 21:26:01, Dec-17-01 21:26:01, 1, $1.00, USA, null
1045491776, ALFA ROMEO 164 HIGH PERFORMANCE LUXURY AD, $4.95, Dec-07-01 21:34:00, Dec-14-01 21:34:00, 0, $4.95, USA, null
1045493359, BEAUTIFUL APPLE BASKET COOKIE JAR JARS NEW, $18.99, Dec-07-01 21:38:09, Dec-14-01 21:38:09, 1, $18.99, USA, null
1045493882, XENA Season 6 TRADING CARD SET **NEW**, $3.95, Dec-07-01 21:39:58, Dec-17-01 21:39:58, 0, $3.95, USA, null
1045493963, STAR WARS INFINITIES 3 4 What if, $5.99, Dec-07-01 21:40:04, Dec-14-01 21:40:04, 4, $10.00, USA, null
1045494090, Fitz Floyd Pumpkin Eggplant Salt Pepper, $21.95, Dec-07-01 21:40:30, Dec-14-01 21:40:30, 0, $21.95, USA, null
1045494393, Charming Tails~Flights of Fancy Orn, $19.95, Dec-07-01 21:41:48, Dec-14-01 21:41:48, 1, $19.95, USA, null
1045495205, AVON THREE WONDERFUL AVON ITEMS, $1.99, Dec-07-01 21:45:46, Dec-14-01 21:45:46, 0, $1.99, USA, null
1045495328, Pair Chef Pie Birds 1 Black And 1 White CUTE, $14.99, Dec-07-01 21:45:20, Dec-14-01 21:45:20, 1, $14.99, USA, null
1045504133, AMAZING SPIDER-MAN #80 Chameleon Buscema1970, $22.95, Dec-07-01 22:15:07, Dec-14-01 22:15:07, 0, $22.95, USA, null
1045504875, Tomb of Dracula #15 VF NR :WOW:, $7.99, Dec-07-01 22:19:45, Dec-14-01 22:19:45, 0, $7.99, USA, null
1045505212, WINGS#120-Fiction House,1953 Nice Cover, $14.99, Dec-07-01 22:22:09, Dec-14-01 22:22:09, 0, $14.99, USA, null
1045508755, Goebel Christmas Morning $250srp Looney Tunes, $84.99, Dec-07-01 22:41:24, Dec-17-01 22:41:24, 0, $84.99, USA, null
1045510294, AVENGERS #61 Vision, Black Panther, Wasp 1969, $14.95, Dec-07-01 22:51:43, Dec-14-01 22:51:43, 0, $14.95, USA, null
1045512636, MIX N STORE PLUS PITCHER PLUS BONUS !!!!!!, $2.99, Dec-07-01 23:10:07, Dec-14-01 23:10:07, 2, $3.25, USA, null
1045516588, LEFTON "THOMAS POINT" LIGHTHOUSE, $9.99, Dec-07-01 23:47:47, Dec-14-01 23:47:47, 0, $9.99, USA, null
1045516919, CUTE TEA SHOP HOUSE SHAPED TEAPOT TEA POT MIP, $7.99, Dec-07-01 23:52:03, Dec-14-01 23:52:03, 1, $7.99, USA, null
